Time (min)	Step (s)	Value (pA)
1.151617	0.102	10.539660
1.153283	0.1	10.507430
1.154950	0.1	10.485370
1.156617	0.1	10.420300
1.158283	0.1	10.313010
1.159950	0.1	10.194350
1.161617	0.1	10.112670
1.163283	0.1	10.049880
1.164950	0.1	9.878312
1.167000	0.123	9.685442
1.168617	0.097	9.620317
1.170283	0.1	9.707734
1.171950	0.1	9.872183
1.173667	0.103	9.978003
1.175283	0.097	9.943214
1.176950	0.1	9.793394
1.178617	0.1	9.645102
1.180283	0.1	9.565857
1.181950	0.1	9.575788
1.183617	0.1	9.633458
1.185283	0.1	9.679876
1.186950	0.1	9.649964
1.188617	0.1	9.568364
1.190283	0.1	9.443698
1.191950	0.1	9.287864
1.193617	0.1	9.156757
1.195283	0.1	9.110091
1.196950	0.1	9.139576
1.198617	0.1	9.190927
1.200633	0.121	9.207838
1.202267	0.098	9.209872
1.203933	0.1	9.222546
1.205633	0.102	9.199043
1.207283	0.099	9.109664
1.208967	0.101	9.006073
1.210600	0.098	8.949411
1.212267	0.1	8.953929
1.213933	0.1	9.007858
1.215600	0.1	9.082564
1.217267	0.1	9.168578
1.218933	0.1	9.231449
1.220600	0.1	9.235918
1.222267	0.1	9.210331
1.223933	0.1	9.145452
1.225600	0.1	9.074076
1.227267	0.1	9.030151
1.228933	0.1	8.994405
1.230600	0.1	8.937625
1.232267	0.1	8.852213
1.234283	0.121	8.716998
1.235917	0.098	8.576035
1.237583	0.1	8.504723
1.239267	0.101	8.480785
1.240917	0.099	8.466655
1.242583	0.1	8.447160
1.244250	0.1	8.389438
1.245917	0.1	8.329374
1.247583	0.1	8.299490
1.249250	0.1	8.311198
1.250933	0.101	8.335479
1.252583	0.099	8.271367
1.254250	0.1	8.113296
1.255917	0.1	8.006720
1.257583	0.1	8.011718
1.259250	0.1	8.082335
1.260917	0.1	8.147106
1.262583	0.1	8.183975
1.264250	0.1	8.199865
1.265917	0.1	8.181302
1.267950	0.122	8.105889
1.269583	0.098	8.013256
1.271250	0.1	7.885524
1.272917	0.1	7.768836
1.274583	0.1	7.719566
1.276250	0.1	7.674890
1.277917	0.1	7.580738
1.279583	0.1	7.486975
1.281250	0.1	7.479241
1.282917	0.1	7.560933
1.284583	0.1	7.669266
1.286250	0.1	7.723437
1.287917	0.1	7.665405
1.289583	0.1	7.510132
1.291250	0.1	7.340560
1.292917	0.1	7.248069
1.294583	0.1	7.292872
1.296250	0.1	7.428673
1.297917	0.1	7.556168
1.299583	0.1	7.611472
1.301583	0.12	7.595431
1.303250	0.1	7.571553
1.304983	0.104	7.561987
1.306583	0.096	7.541354
1.308250	0.1	7.482632
1.309917	0.1	7.422486
1.311583	0.1	7.403093
1.313250	0.1	7.413873
1.314917	0.1	7.420448
1.316583	0.1	7.405065
1.318250	0.1	7.352379
1.319917	0.1	7.253938
1.321583	0.1	7.158310
1.323250	0.1	7.106506
1.324917	0.1	7.097468
1.326583	0.1	7.109873
1.328250	0.1	7.124516
1.329917	0.1	7.135631
1.331583	0.1	7.148138
1.333250	0.1	7.114420
1.335283	0.122	6.995184
1.336983	0.102	6.882448
1.338617	0.098	6.876352
1.340300	0.101	6.958071
1.341950	0.099	7.058713
1.343617	0.1	7.126075
1.345283	0.1	7.095769
1.346983	0.102	6.956501
1.348617	0.098	6.818066
1.350283	0.1	6.758158
1.351950	0.1	6.761533
1.353617	0.1	6.798147
1.355283	0.1	6.853901
1.356950	0.1	6.887185
1.358617	0.1	6.868029
1.360283	0.1	6.814094
1.361950	0.1	6.780788
1.363617	0.1	6.802840
1.365283	0.1	6.850523
1.367333	0.123	6.897724
1.368950	0.097	6.904832
1.370617	0.1	6.838298
1.372283	0.1	6.695996
1.373950	0.1	6.569224
1.375617	0.1	6.527665
1.377283	0.1	6.514204
1.378950	0.1	6.504120
1.380617	0.1	6.517937
1.382283	0.1	6.512987
1.383950	0.1	6.479213
1.385617	0.1	6.447291
1.387283	0.1	6.411805
1.388950	0.1	6.360553
1.390617	0.1	6.313891
1.392283	0.1	6.281018
1.393950	0.1	6.255837
1.395617	0.1	6.234013
1.397283	0.1	6.206420
1.398950	0.1	6.192181
1.400933	0.119	6.235769
1.402600	0.1	6.324049
1.404267	0.1	6.414430
1.405967	0.102	6.474523
1.407600	0.098	6.518888
1.409267	0.1	6.518602
1.410933	0.1	6.424100
1.412600	0.1	6.277827
1.414267	0.1	6.187922
1.415933	0.1	6.196551
